video_id,channel_title,views,likes
HpxsQ1_UAec,Manto kay SO Afsanay,17075,25
J_ub7Etch2U,SamSmithWorldVEVO,10193845,372375
eLdqkQWUVFI,jacksfilms,1137545,68186
TV2HTSV3w40,CineFix,421882,21912
BfxOimRxXvU,Andro Hack,34568,15
zTTaFg2Sq9Y,Open Road Films,2062749,4085
6Vb6Z9i5sHs,Мегаполис,288890,749
PbW14E2eHJ0,ZEDDVEVO,1731490,136800
xmhRIEqbKIY,NFL,762557,6758
o1vV0oorclg,Amazon Studios,224129,132
tlACd8CquRk,Dancing With The Stars,181989,2507
cvaVRlWltD4,How To Cake It,638580,38308
mWFaxs-KvMY,NickJonasVEVO,607138,42696
Sg3DfyDkln0,David López,74354,134
sa3G0vBlucg,thebrainscoop,22609,1755
iL_-GwbEP4g,MorrisseyOnVEVO,222497,5082
lokFoo_QD8c,Vogue,414532,12711
56kiI-JKSdY,Jackie Aina,183929,14593
PKv4LdN_JYs,CBS,175177,2786
RIGgn1s3AvI,Björk,72987,5772
CDfhFfKSohc,Dan Helmer for Congress,359050,1487
7Y-U9NN6-N4,Smosh,1542703,51122
4KAfi8-2tVg,CBS News,64563,256
hNsUtZmWgdg,LockheedMartinVideos,121868,238
Rmg5fLRBkZo,CaseyNeistat,1453138,52942
efJ1xZJDZlI,montejenningsjr,175802,27
kcTdfHXdRXo,Rooster Teeth,667332,16484
MMEgnbIVWXc,Media Galactic,98194,639
Z-LmHjkN2EU,Xov Xwm_Lom Zem,1060006,2416
SLoQoYi3P5U,TV Guide,715033,6240
mOrdWbqp85E,LeonardCohenVEVO,112287,2500
L6QAx5mqFKU,Candace Lowry,238351,6607
rZ2vh8rZd18,Man About Cake,122419,7091
ebzims_XwpM,IISuperwomanII,1970035,145806
MBdVXkSdhwU,ibighit,41500672,2010366
ZGlYvprDKNM,Wil Dasovich,432885,19409
gs9AV6BKh74,The Infographics Show,366072,8327
FZrrfGfI3uM,BuzzFeedBlue,3369055,64351
a9ITIaKzG3A,Call of Duty,1133022,70597
qqNn14l7hhA,Nerdist,422516,16068
qi2uOOAKJjY,Nickelback,175705,11889
hwthovxn3zM,Refinery29,35500,1036
k1gVVnv_om4,Tech Insider,22456,447
DoQEpaQE5-g,Nominous Animation,371012,8420
0R7MQwmbiQc,Jaiden Animations,2347371,151340
ceLV1v3mV4E,emmymadeinjapan,110753,5420
uqoFsqOJYCg,WatchCut Video,508123,12467
vQ3XgMKAgxc,AviciiOfficialVEVO,3738634,134196
bvuQ0ZusV8Q,Good Mythical Morning,1130106,25019
mPvNt7PB6dE,Al Jazeera English,11001,84
L6wODNHi4qE,FOX,13728,118
nRGz2md8l28,Gordon Ramsay,2110249,57770
cHbkEESIl7g,GameofThrones,526924,9294
DHYRxML2SpA,Life Noggin,469013,15438
#NAME?,Tom Scott,417140,13266
#NAME?,PBS Eons,116695,5099
5z3vPi7YhSA,INSIDER,26102,416
LRuLYXsl_A4,Orange & White Report,9139,17
ydbxmm88-As,Michelle Khare,49835,2711
JgYfZAjOgEM,Tyler Oakley,569314,60923
rn5Xgak1zzA,MILO,283819,20888
vd7LCYVH1vc,Henrique B. Freitas,33438,85
9dobJDxPEzM,BillieEilishVEVO,174643,19095
wBjAmThxDpA,Vertical Entertainment LA,12562,14
AyiYuBCLTjc,Kevin Durant,117012,2424
Hx9Juyi_uAw,NBA Highlights · YouTube,9403,38
Vgme9O6YZI8,Odo Puiu Events,64905,155
p1WJ01Ij9AQ,Liza Koshy Too,3055515,272789
k8LF_FU2luY,Bollinger Motors,10442,35
MzPpGDI3GRk,AvrilFalls,2600,22
y5lIKZoN1_0,Michael Zsohar,105463,36
B2B0GMtowmU,TOYOTA GAZOO Racing,1376018,1828
ruRvc4huFkE,KrewellaMusicVEVO,175610,11752
xyNX4eH17uA,ReasonTV,167263,2400
j9giQP9SX-U,ScreenJunkies News,48014,1409
apskNjHtGh8,PopularVideos,7702,25
HzIB6TC1Ghw,USA TODAY,228803,802
AYyXQcuo8wA,LIMO Recording Studio - PD,2722,3
fSkTpKa5gbo,Bloomberg,485260,13643
LTsSGSi9mqo,CrazyRussianHacker,1436461,41660
DZHAB3PGlfU,Variety,81663,1004
TImAMCQbwJo,Sony Pictures Entertainment,49324,526
rtk-BLeHv6M,HellthyJunkFood,288592,8968
DBBt7IhHOFQ,Cody'sLab,370100,15989
GMFnJln3IEA,Nittany Nation,20643,24
wGwsgf5CdxU,ColliderVideos,71041,2510
ZBo1S6YZXa0,Jaclyn Hill,991064,49217
mceaM2_zQd8,Numberphile,196088,7752
83ZrTybo2t4,The Dodo,246636,5949
ZaZ_GkB_d34,Inside Edition,19953,331
LnxSTShwDdQ,Linus Tech Tips,1524556,36906
S7rQSRGGKSQ,Just Between Us,84231,4922
8bSCIUAeLis,VHS Video vault,45020,301
5CHJbMnLPKw,ETC Show,68909,1244
nft99BbsKwU,Betfair,186275,74
RkBEEiG-wd4,Be Amazed,1781119,15301
KHshdXDxR3c,colinfurze,1600386,53753
ugWImY8VMzI,Cub Studio,64800,3872
R_jKUDmJs1Y,nigahiga,3791028,194235
_pc1kON-doU,BuzzFeedVideo,5357162,176573
FPRTN_r9IyM,National Geographic,31189,877
unByRjDRA34,Amber Scholl,425790,24612
0Dm0MBlnhm4,utsportstv,12227,39
WYoWaouvXXA,LaurDIY,2874934,235758
HjkmacUCJw8,Access Hollywood,40364,142
9y62mZn0LXQ,Matthias,1361152,95092
rGi2b25Bx0I,PeopleTV,38423,226
oD7nZouNyDA,bubzbeauty,67204,4005
dYstFRuPz8A,ScreenPrism,711561,11482
XSCneVakGGk,Washington Free Beacon,1303995,2127
JvkLPE8efME,Desi Perkins,867074,42203
nivfxoep6Rs,RomanAtwoodVlogs,2432324,144182
d8U5funnyA8,Austin Evans,917466,20937
L9IDqn-qt98,Botingol TV,411396,148
40M4DF8aIYs,SoothingSista,32213,1790
bcouc6NW4aM,NBC Sports,111891,902
_pAXXhjligg,HEALYVIDEO,1881,4
tbDr_zAcM5g,Maharishi University of Management,7503,83
3iYOBuyS97A,Entertainment Tonight,3300,34
I0Se3ce433Q,Jake Paul,8557758,300680
#NAME?,adamisTV,98617,332
LBLGo2y_BBU,Simply Nailogical,2075037,90494
SHq2qrFUlGY,shakiraVEVO,32136948,578266
S-a8NVEUO4E,E! Live from the Red Carpet,3110,27
74zJ4scJzNs,Cracked,1313911,17843
gDFZS0BVsBY,Looper,1511894,13444
_zl2GV89_GM,Cosmic Book News,3550,42
TNhyrPaGFYQ,jacksfilms,733195,52705
NJ2asQtT014,TMZ,373532,3226
KUH0KQ1qMiw,Jimmy Kimmel Live,956789,20702
mUDQvKtkMwE,The Late Show with Stephen Colbert,624950,9115
1NyMSWqIJDQ,Bhad Bhabie,4826644,236196
E7HqW6S-g7c,Good Mythical MORE,205710,6771
p25S_5P6ejg,Casey Holmes,101864,7241
4YX_1wql-Xw,jeffreestar,1027604,48363
Lwn97mpBCu8,Food Wishes,97839,4829
iKzRIweSBLA,Ed Sheeran,3440579,306217
evvVtqmvE5w,Brave Wilderness,1818677,51735
eUhGww8WyIo,The Tonight Show Starring Jimmy Fallon,459669,8920
dt__kig8PVU,FoxSearchlight,3074228,60662
ofz2cHLkiRI,iJustine,323250,14182
8rlfu6UX5D0,Lele Pons,1486364,93194
Wv3RpLvPasE,Macklemore LLC,346422,3407
a6V-fKcW5YI,FOX 11 Los Angeles,175989,380
3fILUAGw2mE,The Film Theorists,1005638,46824
8hAdOYDoo4c,TheEllenShow,4201342,148492
o5xxIciBSME,Nerdwriter1,390941,25265
HsiWOp-ImoE,SUPERFRUIT,160882,20740
FpZ1sIjQrf4,IISuperwomanII,2511831,167375
kjNU-dbG3ek,First We Feast,2868388,193795
tku0H7YeMeA,TheMaineOfficialVEVO,21791,2875
G_SjnHwxWMU,NoahCyrusVEVO,711369,74252
H0okA2gPt_Q,NFL,914422,11126
q8b5mciIDnA,Watch What Happens Live with Andy Cohen,57317,188
uwukx6DGmW8,vlogbrothers,73903,3732
EHC6sYfF4cg,WIRED,1269944,30316
SNCeopgkSAU,Bravo,30869,560
DvbYf4eyGFI,FergieVEVO,377517,21740
3E_fT0aTsjI,Netflix,392449,6750
5Xe0Qd6bUFo,The Late Late Show with James Corden,4022951,84922
tlTKTTt47WE,Kurzgesagt – In a Nutshell,2763151,120965
#NAME?,SumerianRecords,667778,58602
htAqXYmFKgo,ChrisMD,2999951,214141
4gKhm09PKPQ,Vox,351051,11872
OCCKNCvNbkc,Safiya Nygaard,2789031,167539
6gwM9v_OwUc,FBE,607997,26645
7KS2oJPzeZk,America's Got Talent,3595764,36857
OMGO51u4ou4,Team Coco,490823,8952
05v4nfUmBYI,WalkTheMoonVEVO,88560,7508
MDe4hPh7dDU,Wendy Williams,406885,5278
z68frP9Q7XA,20th Century Fox,1906490,8006
oSRXEHsORZo,Jason Derulo,873167,43423
12vfxYs6F7E,Mike Boyd,237469,12495
BY3SLVNBkeo,Simon's Cat,66418,4076
uA4STm4hx7Q,GwenStefaniVEVO,70292,3243
lLAmL6Tz59Y,JerryRigEverything,1090470,33269
4k56sdESwHQ,LecraeVEVO,66246,2783
F5Ma-1A-NS0,CBS New York,716237,1989
65fZOBR0pmM,TamarbraxtonVEVO,54862,3343
OZAfse9Pb4c,Meet Arnold,3220328,77947
3d9i_0Ty7Cg,Vsauce3,923842,55651
q6yzrZfgQvI,DepecheModeVEVO,233779,12213
Koxzz7LDmEE,colinfurze,1873388,78550
ccLXx4DB8ZQ,Greg and Mitch,211497,8203
_o8vb1BA_c0,Rclbeauty101,1633231,57488
0pwttmAYCTw,KygoOfficialVEVO,422327,30613
735_W3zsIw4,Simone Giertz,138049,7866
9VjKMTwFXMw,CarlosVivesVEVO,427290,12300
5DDB6YnVCoA,The Scran Line,21388,1446
IHi5jq2P_Zk,MaggieRogersVEVO,30003,2390
JvUGfF0iYtU,WatchMojo.com,1058516,21511
QQP6c_xLetk,Life Noggin,753119,19655
yj7OZ602CM8,Cracked,184032,5690
QAT8fXZI0b0,WATSKY!,43792,3708
8bOuVjbcTgs,Walmart,24130,42
ljXSjIph5ZM,NiallHoranVEVO,2781186,370543
A8QQBRIqZmw,CollegeHumor,1519760,36002
yZMt87ZdUbw,Jenny Nicholson,37703,2930
hbfxFdl8B8M,The Herd with Colin Cowherd,83962,669
Eat7nKj_30o,The Oregonian,1227397,5087
hBaiNeNZGJU,Arden Rose,68062,5041
PJsJ96yyVk8,The School of Life,135255,5751
Z4QcwsEbKyo,BBC News,271137,2177
_iBpGz54ngs,JeremyCampVEVO,19431,1704
8ndhidEmUbI,Warner Bros. Pictures,8700817,64595
dpMFGr-wznc,MyHarto,213896,14287
RlduVwzqK2o,Vogue,238671,11168
bU7u_MhVvvo,Refinery29,39803,704
vo391vKvD4s,Tina Yong,130404,9650
1kHmFjHzR-s,pixiwoo,121632,6896
FNh2ZsQkNus,schmoyoho,47628,3681
HpHp1Xp5oDo,Screen Junkies,120219,3250
wQD1JvJZXdI,Marques Brownlee,1499399,52125
qR1EM-RIZNk,The Rock,948973,21611
k1eYiq_V5cM,Anna Akana,219461,16590
XF_ARz7jTUw,Taylor Swift,1618266,47392
aLWLzUa2Qyk,Chris Reinacher,96075,8002
6O7x7-srbHI,Wil Dasovich,308790,12610
W7DErx-Yg9g,Peter Hollens,52597,3934
yIq-N7m0upU,Anwar Jibawi,1213680,80590
pV_5gjQ7lhk,Joshua De Laurentiis,420283,8018
Ybbii2XIavU,Laura in the Kitchen,75391,3341
TzyraAp3jaY,MasterClass,26829,461
fWfKfX9hXqc,How To Cake It,222993,10401
MNst7laHZGg,MSNBC,38242,244
kIssu4XLg00,Grace Helbig,224729,11390
FBdyMBRcxeo,HellthyJunkFood,309321,10086
9mAcJRFfAL0,Half as Interesting,130786,7049
Lv3Uy2rjgCE,Mental Floss,55027,1820
lUFpahcEOX8,Guardian Wires,38944,88
o4os5TXo6Vk,Jhené Aiko,171646,1
YaTxVflKDQw,TODAY,1243066,10133
o9n3bR8VMW8,DJSnakeVEVO,342149,23408
4dp31MWMjeM,Trailers Promos Teasers,15086,65
Pxojz6grwcU,SciShow,307807,9407
ZVPTxFZTQis,Reach Records,91922,3959
dRVWX8L-kHg,Shandong Iraeta,77039,68
CGN6QXv7sfs,fire3element,279684,3081
UuOAs0IiEI0,Christen Dominique,340266,21682
0ptNpGfMRCg,EverythingApplePro,1933457,47887
ErWde9LVg0A,Manny Mua,483801,39466
AOQZNHueNQQ,Yelle,37515,1314
nL9bZbv2aXY,Madeyewlook,231453,14175
JPTB93NS_8M,Hollyn,22656,1593
_Eb9kppyRxc,The Gabbie Show,1036312,124909
6HXaooyXjds,Eli Lieb,9411,1195
nQDcDZ6rmGE,NURK FPV,528469,6580
x9VBzdkHMBU,The Gabbie Vlogs,301859,24570
ip6YrQt-dp8,Stop Bad Bicyclists In Wisconsin,2195,2
fbokWw3b94k,dejloafVEVO,23959,1965
1QWLyi03twg,Lionsgate Movies,347750,3392
JWH66Qia5KU,CGTN America,501127,1039
ftrFGwlYO7w,Daisy Marquez,246881,17825
dInwVhRtN4E,CinemaSins,2391377,58423
_MEFyG-IE_I,Jeremy Jahns,281137,10593
os5okFIBlxA,The Telegraph,600378,1686
mlxdnyfkWKQ,Niks Ļeoņenko,135303,1781
JNzCrIcAnck,R5VEVO,338912,27203
uaFhIonGhF0,Burstow & Hewett,2765,3
CEcrgOuBiUM,Tested,199505,4863
wiBhzhQu_2c,Fleur DeForce,102547,4069
hNsUtZmWgdg,LockheedMartinVideos,298883,311
TmVu7Sn7hZw,Los Angeles Times,434075,1255
m59HKBUi3cY,Gigi Gorgeous,207108,6230
lse3oJfPPk4,The Verge,362445,5984
qtfMzdqifF0,shane,2407404,184814
lKWmah6iPas,PBS NewsHour,59378,352
ciXIdvfejn4,From Head To Toe,22963,900
RIGgn1s3AvI,Björk,105348,7261
J_OyB0k-IVg,CNN,303005,1251
UO0hIASuAqY,NBC News,689654,2648
QC-cMv0e3Dc,CGP Grey,815695,34514
N_zDcuX1Y54,NikkieTutorials,2660502,111335
o1vV0oorclg,Amazon Studios,360517,177
ZW4jOlyj-sM,Rachel and Jun,331886,16525
paXOkGMyG8M,SiaVEVO,2935645,153345
WJfeapsCnPI,CBS Los Angeles,256406,1239
wmiy00-NqDk,VLOGTOWSKI,189698,13351
WRzqSDyOSbY,Madelaine Petsch,354073,29701
AEaKrq3SpW8,CrashCourse,61906,2236
VGBZ2YfVx1Y,Dolan Twins,1646787,223698
sa3G0vBlucg,thebrainscoop,26191,1932
ddJ7HLIfJdk,Merrell Twins Live,40502,2711
qLzIaAYFhNs,CBS News,27068,118
X7WFMUq5ECE,ExplosmEntertainment,786478,37245
pQiV81L3zL0,МИР УДИВЛЯЕТ v2.0,5813,44
Bn7ZtoFTm2Y,Ingrid Nilsen,122694,4744
JtZo62mPEKM,E! Entertainment,1211114,14137
aiXo6WyhCJs,Super Deluxe,57785,2641
Tm8LGxTLtQk,Linkin Park,8134428,624601
HpxsQ1_UAec,Manto kay SO Afsanay,18446,25
tVtsp_mASno,ESPN,833044,7001
h4JP6su_mio,Brad Hall,47049,1546
tSRg5cFIxI0,Gab707,48089,1036
56kiI-JKSdY,Jackie Aina,193900,15259
6ErzVDwcla0,Coca-Cola,14268,243
F8i8pnZmk50,Jonathan Morrison,1311849,50797
dX72axAvIGc,ProZD,1030323,44967
E5Hfl6Nqw3Q,Cardi B,685051,17455
efJ1xZJDZlI,montejenningsjr,185907,29
PbW14E2eHJ0,ZEDDVEVO,2307062,157883
PKv4LdN_JYs,CBS,178793,2819
mPvNt7PB6dE,Al Jazeera English,11419,86
6Vb6Z9i5sHs,Мегаполис,351159,794
J_ub7Etch2U,SamSmithWorldVEVO,14077967,452820
TV2HTSV3w40,CineFix,439973,22885
b-znn2eQL08,Kurt Hugo Schneider,300584,20206
qi2uOOAKJjY,Nickelback,238086,14575
mWFaxs-KvMY,NickJonasVEVO,884002,53085
jII6DYV_yPQ,NotimexTV,60856,183
zTTaFg2Sq9Y,Open Road Films,2513448,4142
tlACd8CquRk,Dancing With The Stars,209445,2928
GVvqt-8-fz0,CatCreature,168400,13266
Sg3DfyDkln0,David López,76125,134
iL_-GwbEP4g,MorrisseyOnVEVO,271963,5992
UejIDD3lhEA,100isNow,2070,59
CDfhFfKSohc,Dan Helmer for Congress,370404,1528
7Y-U9NN6-N4,Smosh,1584027,52085
Rmg5fLRBkZo,CaseyNeistat,1501577,54075
k1gVVnv_om4,Tech Insider,23402,453
mOrdWbqp85E,LeonardCohenVEVO,131393,2737
Z-LmHjkN2EU,Xov Xwm_Lom Zem,1167907,2459
kcTdfHXdRXo,Rooster Teeth,696361,16946
I_JtJHJ4384,madison.com,1731,1
SLoQoYi3P5U,TV Guide,724897,6277
rZ2vh8rZd18,Man About Cake,139133,7707
7Z14Rc1vR7U,Video Detective,20416,42
gGILiLTenR8,BuzzFeedVideo,2331274,74018
NJ2asQtT014,TMZ,1345916,8504
ao21eJgsF1w,TechRax,759747,15994
TNhyrPaGFYQ,jacksfilms,1306449,69293
8ZRCdfaAIy0,Unbox Therapy,1443476,86368
2WIzsHMcSp4,Simply Nailogical,928609,70037
ekaeJN9Sgu0,The Tonight Show Starring Jimmy Fallon,253864,4681
7V1J_MDi9Lg,TheAmazingTen,241645,10046
eKjiJYkvKwQ,WWE,282990,10628
mUDQvKtkMwE,The Late Show with Stephen Colbert,851042,11358
1NyMSWqIJDQ,Bhad Bhabie,6655953,272752
KUH0KQ1qMiw,Jimmy Kimmel Live,1188278,24012
E7HqW6S-g7c,Good Mythical MORE,338516,8333
iKzRIweSBLA,Ed Sheeran,4864110,351899
Lwn97mpBCu8,Food Wishes,210559,7362
KUCHBBCj77I,Chloe Morello,200346,12669
4YX_1wql-Xw,jeffreestar,1507718,59320
evvVtqmvE5w,Brave Wilderness,2608382,61054
ofz2cHLkiRI,iJustine,537587,17775
#NAME?,Lauren Elizabeth,86933,4936
5mgGrx8uaRQ,Steve Kovach,44129,365
3E_fT0aTsjI,Netflix,748307,9727
LyEY0sNQIGQ,Boldly,1058070,33182
a6V-fKcW5YI,FOX 11 Los Angeles,314543,1028
8rlfu6UX5D0,Lele Pons,2082926,109469
dt__kig8PVU,FoxSearchlight,3527918,67555
SNCeopgkSAU,Bravo,114508,1334
8hAdOYDoo4c,TheEllenShow,5322383,175364
o5xxIciBSME,Nerdwriter1,579772,31827
R-4a_mQQTpc,UFC ON FOX,533604,2954
G_SjnHwxWMU,NoahCyrusVEVO,1596159,114297
nW-aml4r7Gc,The Key of Awesome,70716,3295
1yYV9-KoSUM,Macklemore LLC,2719021,125919
p25S_5P6ejg,Casey Holmes,234918,10678
#NAME?,SumerianRecords,955775,69683
H0okA2gPt_Q,NFL,1165259,12594
3fILUAGw2mE,The Film Theorists,1185269,50942
JU21shbaVBo,CartoonHangover,64059,2602
NPptT6BsnWQ,Flossy Carter,84247,3698
q8b5mciIDnA,Watch What Happens Live with Andy Cohen,95780,301
uwukx6DGmW8,vlogbrothers,103986,4502
xtpM8cBES3k,FergieVEVO,826050,41350
EHC6sYfF4cg,WIRED,1464105,33821
FpZ1sIjQrf4,IISuperwomanII,3054924,185933
kjNU-dbG3ek,First We Feast,3401998,217133
htAqXYmFKgo,ChrisMD,3654513,235592
oSRXEHsORZo,Jason Derulo,1198225,48356
_6Qbslgpw8U,SciShow,205209,6583
4k56sdESwHQ,LecraeVEVO,107181,3804
8WyDjXSLg88,Jesse,878994,59972
IvFw9zhIYkQ,Andre Black Nerd,22507,1801
tlTKTTt47WE,Kurzgesagt – In a Nutshell,3033756,127612
kz7-ZKcyBBE,MeganBatoon,35555,2328
4gKhm09PKPQ,Vox,422078,13061
5Xe0Qd6bUFo,The Late Late Show with James Corden,4484870,90069
HsiWOp-ImoE,SUPERFRUIT,230834,23824
vS_NlXmPB3I,Glam&Gore,267037,22019
q6yzrZfgQvI,DepecheModeVEVO,368759,16034
05v4nfUmBYI,WalkTheMoonVEVO,151720,9562
Q3Rq-irFn1w,grav3yardgirl,274042,12596
k8T9SMqAqyc,cutepolish,69042,5571
_qb4_uvYSG0,MSNBC,59447,529
6gwM9v_OwUc,FBE,721928,29918
OMGO51u4ou4,Team Coco,575748,9730
lLAmL6Tz59Y,JerryRigEverything,1270314,34969
65fZOBR0pmM,TamarbraxtonVEVO,106005,4550
OCCKNCvNbkc,Safiya Nygaard,3061769,178523
0pwttmAYCTw,KygoOfficialVEVO,633107,36177
BY3SLVNBkeo,Simon's Cat,86083,4554
7KS2oJPzeZk,America's Got Talent,3879712,38298
UdHopftQD3A,2CELLOS,157779,12909
MDe4hPh7dDU,Wendy Williams,458446,5727
12vfxYs6F7E,Mike Boyd,280417,13595
z68frP9Q7XA,20th Century Fox,1986475,8638
tku0H7YeMeA,TheMaineOfficialVEVO,35355,3470
F5Ma-1A-NS0,CBS New York,883792,2349
9VjKMTwFXMw,CarlosVivesVEVO,554258,13876
3d9i_0Ty7Cg,Vsauce3,1022192,59125
uA4STm4hx7Q,GwenStefaniVEVO,107816,3850
ccLXx4DB8ZQ,Greg and Mitch,227379,8548
OZAfse9Pb4c,Meet Arnold,3374610,79924
FNh2ZsQkNus,schmoyoho,62523,4251
QAT8fXZI0b0,WATSKY!,52301,4069
yZMt87ZdUbw,Jenny Nicholson,52064,3410
Koxzz7LDmEE,colinfurze,2012313,80787
_o8vb1BA_c0,Rclbeauty101,1857916,62947
8bOuVjbcTgs,Walmart,33813,48
735_W3zsIw4,Simone Giertz,149411,8236
DKY09vZWj88,ScreenPrism,11876,855
JvUGfF0iYtU,WatchMojo.com,1122217,22211
QQP6c_xLetk,Life Noggin,797369,20279
VQTyRVBkeIw,MinuteEarth,259905,10215
_iBpGz54ngs,JeremyCampVEVO,28595,2003
yj7OZ602CM8,Cracked,194392,5900
kEUfrSxTQ1s,Chris Goossens,160114,66
ljXSjIph5ZM,NiallHoranVEVO,3297302,390556
IHi5jq2P_Zk,MaggieRogersVEVO,48242,2943
hbfxFdl8B8M,The Herd with Colin Cowherd,89629,695
W7DErx-Yg9g,Peter Hollens,67665,4646
PJsJ96yyVk8,The School of Life,144319,5996
Z4QcwsEbKyo,BBC News,324923,2467
A8QQBRIqZmw,CollegeHumor,1587642,37110
HpHp1Xp5oDo,Screen Junkies,138446,3580
TzyraAp3jaY,MasterClass,49755,608
RlduVwzqK2o,Vogue,265530,12195
1kHmFjHzR-s,pixiwoo,145895,7497
8ndhidEmUbI,Warner Bros. Pictures,9064131,66763
k1eYiq_V5cM,Anna Akana,235486,17657
fbokWw3b94k,dejloafVEVO,35622,2386
6O7x7-srbHI,Wil Dasovich,343717,13221
Ybbii2XIavU,Laura in the Kitchen,80628,3478
9mAcJRFfAL0,Half as Interesting,148880,7576
wQD1JvJZXdI,Marques Brownlee,1563942,53217
dRVWX8L-kHg,Shandong Iraeta,81490,70
yIq-N7m0upU,Anwar Jibawi,1638763,89268
qR1EM-RIZNk,The Rock,1017251,21923
XF_ARz7jTUw,Taylor Swift,1684560,48861
5DDB6YnVCoA,The Scran Line,26475,1639
pV_5gjQ7lhk,Joshua De Laurentiis,440042,8152
vo391vKvD4s,Tina Yong,143311,10139
j4OWNMSOwbA,The New York Times,6441,104
fWfKfX9hXqc,How To Cake It,236689,10695
JPTB93NS_8M,Hollyn,32158,1799
aLWLzUa2Qyk,Chris Reinacher,101383,8299
FBdyMBRcxeo,HellthyJunkFood,348754,10737
AOQZNHueNQQ,Yelle,43735,1426
Eat7nKj_30o,The Oregonian,1228689,5088
dpMFGr-wznc,MyHarto,220331,14607
o9n3bR8VMW8,DJSnakeVEVO,466678,27401
kIssu4XLg00,Grace Helbig,229628,11585
o4os5TXo6Vk,Jhené Aiko,220589,1
lUFpahcEOX8,Guardian Wires,40980,95
ZVPTxFZTQis,Reach Records,101750,4123
YaTxVflKDQw,TODAY,1368158,10577
bU7u_MhVvvo,Refinery29,44192,741
nQDcDZ6rmGE,NURK FPV,660885,7843
4dp31MWMjeM,Trailers Promos Teasers,16084,65
mlxdnyfkWKQ,Niks Ļeoņenko,141666,1790
hBaiNeNZGJU,Arden Rose,74789,5402
UuOAs0IiEI0,Christen Dominique,371299,22918
ErWde9LVg0A,Manny Mua,517166,41006
0ptNpGfMRCg,EverythingApplePro,2033556,48630
_Eb9kppyRxc,The Gabbie Show,1163772,133573
ip6YrQt-dp8,Stop Bad Bicyclists In Wisconsin,2401,2
6HXaooyXjds,Eli Lieb,11929,1344
wiBhzhQu_2c,Fleur DeForce,108090,4214
ftrFGwlYO7w,Daisy Marquez,271694,18899
b-znn2eQL08,Kurt Hugo Schneider,338457,21393
Lv3Uy2rjgCE,Mental Floss,57756,1876
x9VBzdkHMBU,The Gabbie Vlogs,311717,25131
1QWLyi03twg,Lionsgate Movies,365898,3479
JWH66Qia5KU,CGTN America,502157,1040
dInwVhRtN4E,CinemaSins,2490053,59551
JNzCrIcAnck,R5VEVO,461617,29716
hNsUtZmWgdg,LockheedMartinVideos,353011,349
os5okFIBlxA,The Telegraph,601248,1687
uaFhIonGhF0,Burstow & Hewett,2886,3
lse3oJfPPk4,The Verge,381082,6147
TmVu7Sn7hZw,Los Angeles Times,434370,1256
qtfMzdqifF0,shane,2477194,187224
o1vV0oorclg,Amazon Studios,438912,187
CGN6QXv7sfs,fire3element,293143,3161
lKWmah6iPas,PBS NewsHour,60646,355
ZcsE0kjqvAQ,Sand Cat Sahara Team,179322,188
_MEFyG-IE_I,Jeremy Jahns,287517,10752
nL9bZbv2aXY,Madeyewlook,237847,14441
ciXIdvfejn4,From Head To Toe,24491,947
QC-cMv0e3Dc,CGP Grey,845421,35165
J_OyB0k-IVg,CNN,304142,1253
UO0hIASuAqY,NBC News,693507,2660
N_zDcuX1Y54,NikkieTutorials,2862272,116096
paXOkGMyG8M,SiaVEVO,3355834,163795
RIGgn1s3AvI,Björk,127756,8343
tSRg5cFIxI0,Gab707,62292,1142
ZW4jOlyj-sM,Rachel and Jun,346809,17090
wmiy00-NqDk,VLOGTOWSKI,219778,13958
WJfeapsCnPI,CBS Los Angeles,256828,1239
WRzqSDyOSbY,Madelaine Petsch,391978,31410
7esz7R9p_40,Tiësto,138815,8453
VGBZ2YfVx1Y,Dolan Twins,1718796,228754
AEaKrq3SpW8,CrashCourse,64925,2310
sa3G0vBlucg,thebrainscoop,27175,2005
ddJ7HLIfJdk,Merrell Twins Live,43836,2788
jII6DYV_yPQ,NotimexTV,75601,214
X7WFMUq5ECE,ExplosmEntertainment,803680,37698
qLzIaAYFhNs,CBS News,28143,121
F8i8pnZmk50,Jonathan Morrison,1363776,51439
m59HKBUi3cY,Gigi Gorgeous,217336,6399
CEcrgOuBiUM,Tested,204054,4932
pQiV81L3zL0,МИР УДИВЛЯЕТ v2.0,6261,47
JtZo62mPEKM,E! Entertainment,1343382,14609
aiXo6WyhCJs,Super Deluxe,64601,2734
tVtsp_mASno,ESPN,847620,7068
HpxsQ1_UAec,Manto kay SO Afsanay,18788,25
h4JP6su_mio,Brad Hall,49074,1606
YYmlI7yT9cg,KungsVEVO,297657,9760
PbW14E2eHJ0,ZEDDVEVO,2745752,166751
E5Hfl6Nqw3Q,Cardi B,820895,19063
6ErzVDwcla0,Coca-Cola,16625,251
Bn7ZtoFTm2Y,Ingrid Nilsen,129066,4920
S_9OSktlm6s,20th Century Fox,501864,15406
l7yxJDFvTRM,Chris Cohoon,923481,15401
OWpSYn40eLc,Rudy Mancuso,1781313,134375
ZcTvrxwP6Is,Star Trek,168086,1783
dN9hA7J79VI,CNN,199374,3014
gGILiLTenR8,BuzzFeedVideo,3871330,104252
YMLLK844QII,DALLMYD,1577887,49906
2Lq5pZrbpHc,ScreenPrism,96897,3768
